segment_start,segment_end,label,instrument,song_artist,song_title
68.114285714,101.126530612,solo_02_01,"s_ts,b_p,b_vib,b_b,b_dr",MiltJackson,Bag'sGroove
101.126530612,133.681632653,solo_03_01,"s_p,b_b,b_dr",MiltJackson,Bag'sGroove
133.681632653,169.371428571,theme_02_01,"ts,vib,p,b,dr",MiltJackson,Bag'sGroove
169.371428571,181.910204081,outro,"ts,vib,p,b,dr",MiltJackson,Bag'sGroove
181.910204081,185.6266666666667,silence,,MiltJackson,Bag'sGroove
0.0,0.653061224,silence,,MiltJackson,BemshaSwing
0.653061224,7.314285714,intro,"p,b,dr",MiltJackson,BemshaSwing
7.314285714,33.959183673,theme_01_01,"tp,vib,p,b,dr",MiltJackson,BemshaSwing
33.959183673,59.559183673,solo_01_01,"s_tp,b_p,b_b,b_dr",MiltJackson,BemshaSwing
59.559183673,85.17079365,solo_01_02,"s_tp,b_p,b_b,b_dr",MiltJackson,BemshaSwing
85.17079365,110.898503401,solo_01_03,"s_tp,b_p,b_b,b_dr",MiltJackson,BemshaSwing
110.898503401,136.71909297,solo_01_04,"s_tp,b_p,b_b,b_dr",MiltJackson,BemshaSwing
136.71909297,162.353922902,solo_01_05,"s_tp,b_p,b_b,b_dr",MiltJackson,BemshaSwing
162.353922902,186.595555555,solo_01_06,"s_tp,b_p,b_b,b_dr",MiltJackson,BemshaSwing
186.595555555,212.137505668,solo_01_07,"s_tp,b_p,b_b,b_dr",MiltJackson,BemshaSwing
212.137505668,237.586575963,solo_02_01,"s_vib,b_p,b_b,b_dr",MiltJackson,BemshaSwing
237.586575963,264.2430839,solo_02_02,"s_vib,b_p,b_b,b_dr",MiltJackson,BemshaSwing
264.2430839,289.692154195,solo_02_03,"s_vib,b_p,b_b,b_dr",MiltJackson,BemshaSwing
289.692154195,314.862585034,solo_02_04,"s_vib,b_p,b_b,b_dr",MiltJackson,BemshaSwing
314.862585034,340.033015873,solo_02_05,"s_vib,b_p,b_b,b_dr",MiltJackson,BemshaSwing
340.033015873,364.831927437,solo_03_01,"s_p,b_b,b_dr",MiltJackson,BemshaSwing
364.831927437,389.352199546,solo_03_02,"s_p,b_b,b_dr",MiltJackson,BemshaSwing
389.352199546,414.522630385,solo_03_03,"s_p,b_b,b_dr",MiltJackson,BemshaSwing
414.522630385,438.021224489,solo_03_04,"s_p,b_b,b_dr",MiltJackson,BemshaSwing
438.021224489,462.44861678,solo_04_01,"s_tp,b_p,b_b,b_dr",MiltJackson,BemshaSwing
462.44861678,486.040090702,solo_04_02,"s_tp,s_vib,b_p,b_b,b_dr",MiltJackson,BemshaSwing
486.040090702,511.860680272,solo_04_03,"s_tp,s_vib,b_p,b_b,b_dr",MiltJackson,BemshaSwing
511.860680272,538.052789115,solo_04_04,"s_tp,s_vib,b_p,b_b,b_dr",MiltJackson,BemshaSwing
538.052789115,566.845532879,theme_02_01,"tp,vib,p,b,dr",MiltJackson,BemshaSwing
566.845532879,569.8133333333334,silence,,MiltJackson,BemshaSwing
0.0,0.457142857,silence,,MiltJackson,Don'tGetAroundMuchAnymore
0.457142857,44.734693877,theme_01_01,"ts,p,b,vib,dr",MiltJackson,Don'tGetAroundMuchAnymore
44.734693877,87.444897959,solo_01_01,"s_ts,b_p,b_b,b_dr",MiltJackson,Don'tGetAroundMuchAnymore
87.444897959,129.371428571,solo_02_01,"s_vib,b_p,b_b,b_dr",MiltJackson,Don'tGetAroundMuchAnymore
129.371428571,177.371428571,theme_02_01,"ts,p,b,vib,dr",MiltJackson,Don'tGetAroundMuchAnymore
177.371428571,181.14666666666668,silence,,MiltJackson,Don'tGetAroundMuchAnymore
0.0,0.371519274,silence,,MiltJackson,SoftlyAsInAMorningSunrise
0.371519274,13.931972789,intro,"vib,p,b,dr",MiltJackson,SoftlyAsInAMorningSunrise
13.931972789,67.802267573,theme_01_01,"vib,p,b,dr",MiltJackson,SoftlyAsInAMorningSunrise
67.802267573,122.972879818,solo_01_01,"s_vib,b_p,b_b,b_dr",MiltJackson,SoftlyAsInAMorningSunrise
122.972879818,178.143492063,solo_01_02,"s_vib,b_p,b_b,b_dr",MiltJackson,SoftlyAsInAMorningSunrise
178.143492063,235.357460317,solo_01_03,"s_vib,b_p,b_b,b_dr",MiltJackson,SoftlyAsInAMorningSunrise
235.357460317,292.385668934,solo_02_01,"s_p,b_b,b_dr",MiltJackson,SoftlyAsInAMorningSunrise
292.385668934,349.228117913,solo_02_02,"s_p,b_b,b_dr",MiltJackson,SoftlyAsInAMorningSunrise
349.228117913,406.999365079,solo_02_03,"s_p,b_b,b_dr",MiltJackson,SoftlyAsInAMorningSunrise
406.999365079,470.714920634,theme_02_01,"vib,p,b,dr",MiltJackson,SoftlyAsInAMorningSunrise
470.714920634,475.8933333333333,silence,,MiltJackson,SoftlyAsInAMorningSunrise
0.0,0.464399092,silence,,MiltJackson,What'sNew
0.464399092,13.746213151,intro,"p,b,dr",MiltJackson,What'sNew
13.746213151,116.935691609,theme_01_01,"vib,p,b,dr",MiltJackson,What'sNew
116.935691609,189.753469386,solo_01_01,"s_vib,b_p,b_b,b_dr",MiltJackson,What'sNew
189.753469386,193.94666666666663,silence,,MiltJackson,What'sNew
0.0,0.457142857,silence,,OrnetteColeman,BirdFood
0.457142857,2.41632653,intro,"tp,as",OrnetteColeman,BirdFood
2.41632653,41.534693877,theme_01_01,"tp,as,b,dr",OrnetteColeman,BirdFood
41.534693877,80.653061224,solo_01_01,"s_tp,b_b,b_dr",OrnetteColeman,BirdFood
80.653061224,119.629206349,solo_01_02,"s_tp,b_b,b_dr",OrnetteColeman,BirdFood
119.629206349,162.353922902,solo_01_03,"s_tp,b_b,b_dr",OrnetteColeman,BirdFood
162.353922902,204.892879818,solo_02_01,"s_as,b_b,b_dr",OrnetteColeman,BirdFood
204.892879818,247.246077097,solo_02_02,"s_as,b_b,b_dr",OrnetteColeman,BirdFood
247.246077097,288.113197278,solo_02_03,"s_as,b_b,b_dr",OrnetteColeman,BirdFood
288.113197278,325.822403627,theme_02_01,"tp,as,b,dr",OrnetteColeman,BirdFood
325.822403627,331.38938775510206,silence,,OrnetteColeman,BirdFood
0.0,0.457142857,silence,,OrnetteColeman,Chronology
0.457142857,30.563265306,theme_01_01,"tp,as,b,dr",OrnetteColeman,Chronology
30.563265306,64.457142857,solo_01_01,"s_tp,b_b,b_dr",OrnetteColeman,Chronology
64.457142857,97.632653061,solo_01_02,"s_tp,b_b,b_dr",OrnetteColeman,Chronology
97.632653061,130.873469387,solo_01_03,"s_tp,b_b,b_dr",OrnetteColeman,Chronology
130.873469387,163.983673469,solo_01_04,"s_tp,b_b,b_dr",OrnetteColeman,Chronology
163.983673469,197.61632653,solo_02_01,"s_as,b_b,b_dr",OrnetteColeman,Chronology
197.61632653,230.334693877,solo_02_02,"s_as,b_b,b_dr",OrnetteColeman,Chronology
230.334693877,262.661224489,solo_02_03,"s_as,b_b,b_dr",OrnetteColeman,Chronology
262.661224489,294.987755102,solo_02_04,"s_as,b_b,b_dr",OrnetteColeman,Chronology
294.987755102,325.746938775,solo_02_05,"s_as,b_b,b_dr",OrnetteColeman,Chronology
325.746938775,360.81632653,theme_02_01,"tp,as,b,dr",OrnetteColeman,Chronology
360.81632653,363.28,silence,,OrnetteColeman,Chronology
0.0,0.557278911,silence,,OrnetteColeman,Congeniality
0.557278911,29.535782312,theme_01_01,"tp,as,b,dr",OrnetteColeman,Congeniality
29.535782312,57.492607709,theme_01_02,"tp,as,b,dr",OrnetteColeman,Congeniality
57.492607709,90.743582766,solo_01_01,"s_as,b_b,b_dr",OrnetteColeman,Congeniality
90.743582766,124.366077097,solo_01_02,"s_as,b_b,b_dr",OrnetteColeman,Congeniality
124.366077097,157.152653061,solo_01_03,"s_as,b_b,b_dr",OrnetteColeman,Congeniality
157.152653061,190.032108843,solo_01_04,"s_as,b_b,b_dr",OrnetteColeman,Congeniality
190.032108843,223.004444444,solo_01_05,"s_as,b_b,b_dr",OrnetteColeman,Congeniality
223.004444444,256.162539682,solo_02_01,"s_tp,b_b,b_dr",OrnetteColeman,Congeniality
256.162539682,288.02031746,solo_02_02,"s_tp,b_b,b_dr",OrnetteColeman,Congeniality
288.02031746,320.899773242,solo_02_03,"s_tp,b_b,b_dr",OrnetteColeman,Congeniality
320.899773242,350.342675736,solo_02_04,"s_tp,b_b,b_dr",OrnetteColeman,Congeniality
350.342675736,379.692698412,theme_02_01,"tp,as,b,dr",OrnetteColeman,Congeniality
379.692698412,403.284172334,theme_02_02,"tp,as,b,dr",OrnetteColeman,Congeniality
403.284172334,408.3983673469388,silence,,OrnetteColeman,Congeniality
0.0,0.522448979,silence,,OrnetteColeman,Peace
0.522448979,100.310204081,theme_01_01,"tp,as,b,dr",OrnetteColeman,Peace
100.310204081,184.424489795,solo_01_01,"s_as,b_b,b_dr",OrnetteColeman,Peace
184.424489795,264.359183673,solo_01_02,"s_as,b_b,b_dr",OrnetteColeman,Peace
264.359183673,348.734693877,solo_02_01,"s_tp,b_b,b_dr",OrnetteColeman,Peace
348.734693877,432.587755102,solo_02_02,"s_tp,b_b,b_dr",OrnetteColeman,Peace
432.587755102,536.81632653,theme_02_01,"tp,as,b,dr",OrnetteColeman,Peace
536.81632653,544.8097959183674,silence,,OrnetteColeman,Peace
0.0,1.044897959,silence,,OrnetteColeman,Ramblin'
1.044897959,58.514285714,theme_01_01,"tp,as,b,dr",OrnetteColeman,Ramblin'
58.514285714,119.640816326,solo_01_01,"s_as,b_b,b_dr",OrnetteColeman,Ramblin'
119.640816326,178.15510204,solo_01_02,"s_as,b_b,b_dr",OrnetteColeman,Ramblin'
178.15510204,239.804081632,solo_02_01,"s_tp,b_b,b_dr",OrnetteColeman,Ramblin'
239.804081632,299.885714285,solo_03_01,"s_b,b_dr",OrnetteColeman,Ramblin'
299.885714285,358.4,theme_02_01,"tp,as,b,dr",OrnetteColeman,Ramblin'
358.4,395.493877551,outro,"tp,as,b,dr",OrnetteColeman,Ramblin'
395.493877551,399.7518367346939,silence,,OrnetteColeman,Ramblin'
0.0,0.522448979,silence,,PatMartino,AlongCameBetty
0.522448979,63.73877551,theme_01_01,"g,key,b,dr,perc",PatMartino,AlongCameBetty
63.73877551,125.257142857,solo_01_01,"s_g,b_key,b_b,b_dr,b_perc",PatMartino,AlongCameBetty
125.257142857,186.253061224,solo_01_02,"s_g,b_key,b_b,b_dr,b_perc",PatMartino,AlongCameBetty
186.253061224,248.032653061,solo_02_01,"s_key,b_g,b_b,b_dr,b_dr,b_perc",PatMartino,AlongCameBetty
248.032653061,312.55510204,theme_02_01,"g,key,b,dr,perc",PatMartino,AlongCameBetty
312.55510204,322.089795917,outro,perc,PatMartino,AlongCameBetty
322.089795917,326.3226984126984,silence,,PatMartino,AlongCameBetty
0.0,0.55510204,silence,,PatMetheny,AllTheThingsYouAre
0.55510204,6.661224489,intro,g,PatMetheny,AllTheThingsYouAre
6.661224489,32.653061224,theme_01_01,"g,b,dr",PatMetheny,AllTheThingsYouAre
32.653061224,60.995918367,solo_01_01,"s_g,b_b,b_dr",PatMetheny,AllTheThingsYouAre
60.995918367,88.163265306,solo_01_02,"s_g,b_b,b_dr",PatMetheny,AllTheThingsYouAre
88.163265306,115.591836734,solo_01_03,"s_g,b_b,b_dr",PatMetheny,AllTheThingsYouAre
115.591836734,143.020408163,solo_01_04,"s_g,b_b,b_dr",PatMetheny,AllTheThingsYouAre
143.020408163,170.187755102,solo_01_05,"s_g,b_b,b_dr",PatMetheny,AllTheThingsYouAre
170.187755102,198.008163265,solo_01_06,"s_g,b_b,b_dr",PatMetheny,AllTheThingsYouAre
198.008163265,225.175510204,solo_02_01,"s_b,b_g,b_dr",PatMetheny,AllTheThingsYouAre
225.175510204,252.604081632,solo_02_02,"s_b,b_g,b_dr",PatMetheny,AllTheThingsYouAre
252.604081632,281.730612244,solo_02_03,"s_b,b_g,b_dr",PatMetheny,AllTheThingsYouAre
281.730612244,311.379591836,solo_03_01,"s_g,b_b,b_dr",PatMetheny,AllTheThingsYouAre
311.379591836,337.240816326,solo_04_01,s_dr,PatMetheny,AllTheThingsYouAre
337.240816326,364.408163265,solo_05_01,"s_g,b_b,b_dr",PatMetheny,AllTheThingsYouAre
364.408163265,391.314285714,solo_06_01,s_dr,PatMetheny,AllTheThingsYouAre
391.314285714,418.481632653,solo_07_01,"s_g,b_b,b_dr",PatMetheny,AllTheThingsYouAre
418.481632653,445.823129251,solo_08_01,s_dr,PatMetheny,AllTheThingsYouAre
445.823129251,472.200997732,theme_02_01,"g,b,dr",PatMetheny,AllTheThingsYouAre
472.200997732,497.464308389,outro,"g,b,dr",PatMetheny,AllTheThingsYouAre
497.464308389,506.5142857142857,silence,,PatMetheny,AllTheThingsYouAre
0.0,0.130612244,silence,,PaulDesmond,Alianca
0.130612244,8.457142857,intro,"g,b,dr",PaulDesmond,Alianca
8.457142857,41.893877551,theme_01_01,"as,g,b,dr",PaulDesmond,Alianca
41.893877551,75.004081632,solo_01_01,"s_as,b_g,b_b,b_dr",PaulDesmond,Alianca
75.004081632,108.146938775,solo_01_02,"s_as,b_g,b_b,b_dr",PaulDesmond,Alianca
108.146938775,140.669387755,solo_02_01,"s_g,b_b,b_dr",PaulDesmond,Alianca
140.669387755,173.420408163,solo_02_02,"s_g,b_b,b_dr",PaulDesmond,Alianca
173.420408163,206.073469387,solo_03_01,"s_g,b_b,b_dr",PaulDesmond,Alianca
206.073469387,238.922448979,theme_02_01,"as,g,b,dr",PaulDesmond,Alianca
238.922448979,266.383673468,outro,"g,ts,b,dr",PaulDesmond,Alianca
266.383673468,272.9866666666667,silence,,PaulDesmond,Alianca
0.0,0.417959183,silence,,PaulDesmond,AloneTogether
0.417959183,9.84526077,intro,g,PaulDesmond,AloneTogether
9.84526077,61.904399092,theme_01_01,"as,g,b,dr",PaulDesmond,AloneTogether
61.904399092,115.217414965,solo_01_01,"s_as,b_g,b_b,b_dr",PaulDesmond,AloneTogether
115.217414965,169.180589569,solo_01_02,"s_as,b_g,b_b,b_dr",PaulDesmond,AloneTogether
169.180589569,220.682448979,solo_01_03,"s_as,b_g,b_b,b_dr",PaulDesmond,AloneTogether
220.682448979,273.391746031,solo_02_01,"s_g,b_b,b_dr",PaulDesmond,AloneTogether
273.391746031,328.005079365,solo_02_02,"s_g,b_b,b_dr",PaulDesmond,AloneTogether
328.005079365,407.510204081,theme_02_01,"as,g,b,dr",PaulDesmond,AloneTogether
407.510204081,412.94367346938776,silence,,PaulDesmond,AloneTogether
0.0,1.567346939,silence,,PaulDesmond,BlueRondoALaTurk
1.567346939,133.746938776,theme_01_01,"ts,p,b,dr",PaulDesmond,BlueRondoALaTurk
133.746938776,232.013786848,solo_01_01,"s_ts,b_b,b_dr",PaulDesmond,BlueRondoALaTurk
232.013786848,335.110385488,solo_02_01,"s_p,b_b,b_dr",PaulDesmond,BlueRondoALaTurk
335.110385488,401.240816327,theme_02_01,"ts,p,b,dr",PaulDesmond,BlueRondoALaTurk
401.240816327,406.28244897959183,silence,,PaulDesmond,BlueRondoALaTurk
0.0,0.01632653,silence,,PaulDesmond,BossaAntigua
0.01632653,9.861224489,intro,g,PaulDesmond,BossaAntigua
9.861224489,50.971428571,theme_01_01,"as,g,b,dr",PaulDesmond,BossaAntigua
50.971428571,91.314285714,solo_01_01,"s_as,b_g,b_b,b_dr",PaulDesmond,BossaAntigua
91.314285714,130.742857142,solo_01_02,"s_as,b_g,b_b,b_dr",PaulDesmond,BossaAntigua
130.742857142,170.008163265,solo_02_01,"s_g,b_b,b_dr",PaulDesmond,BossaAntigua
170.008163265,208.685714285,solo_02_02,"s_g,b_b,b_dr",PaulDesmond,BossaAntigua
208.685714285,247.902040816,theme_02_01,"as,g,b,dr",PaulDesmond,BossaAntigua
247.902040816,278.563265305,outro,"as,g,b,dr",PaulDesmond,BossaAntigua
278.563265305,286.48,silence,,PaulDesmond,BossaAntigua
0.0,0.139319727,silence,,PaulDesmond,SambaCantina
0.139319727,12.724535147,intro,g,PaulDesmond,SambaCantina
12.724535147,64.412154195,theme_01_01,"as,g,b,dr",PaulDesmond,SambaCantina
64.412154195,115.58893424,solo_01_01,"s_as,b_g,b_b,b_dr",PaulDesmond,SambaCantina
115.58893424,166.394195011,solo_01_02,"s_as,b_g,b_b,b_dr",PaulDesmond,SambaCantina
166.394195011,216.735056689,solo_02_01,"s_g,b_b,b_dr",PaulDesmond,SambaCantina
216.735056689,266.750839002,solo_02_02,"s_g,b_b,b_dr",PaulDesmond,SambaCantina
266.750839002,317.138140589,theme_02_01,"as,g,b,dr",PaulDesmond,SambaCantina
317.138140589,334.599546484,outro,"as,g,b,dr",PaulDesmond,SambaCantina
334.599546484,341.8533333333333,silence,,PaulDesmond,SambaCantina
0.0,0.097959183,silence,,PaulDesmond,TheGirlFromEast9thStreet
0.097959183,14.269387755,intro,g,PaulDesmond,TheGirlFromEast9thStreet
14.269387755,68.669387755,theme_01_01,"as,g,b,dr",PaulDesmond,TheGirlFromEast9thStreet
68.669387755,123.004081632,solo_01_01,"s_as,b_g,b_b,b_dr",PaulDesmond,TheGirlFromEast9thStreet
123.004081632,176.914285714,solo_01_02,"s_as,b_g,b_b,b_dr",PaulDesmond,TheGirlFromEast9thStreet
176.914285714,230.497959183,solo_02_01,"s_g,b_b,b_dr",PaulDesmond,TheGirlFromEast9thStreet
230.497959183,283.918367346,solo_02_02,"s_g,b_b,b_dr",PaulDesmond,TheGirlFromEast9thStreet
283.918367346,338.514285714,theme_02_01,"as,g,b,dr",PaulDesmond,TheGirlFromEast9thStreet
338.514285714,369.567346938,outro,"as,g,b,dr",PaulDesmond,TheGirlFromEast9thStreet
369.567346938,387.6933333333333,silence,,PaulDesmond,TheGirlFromEast9thStreet
0.0,1.697959183,silence,,PepperAdams,ANightInTunisia
1.697959183,32.653061224,intro,"bs,p,b,dr",PepperAdams,ANightInTunisia
32.653061224,94.824489795,theme_01_01,"tp,bs,p,b,dr",PepperAdams,ANightInTunisia
94.824489795,158.171428571,solo_01_01,"s_tp,b_p,b_b,b_dr",PepperAdams,ANightInTunisia
158.171428571,221.779591836,solo_01_02,"s_tp,b_p,b_b,b_dr",PepperAdams,ANightInTunisia
221.779591836,282.644897959,solo_02_01,"s_bs,b_p,b_b,b_dr",PepperAdams,ANightInTunisia
282.644897959,344.81632653,solo_02_02,"s_bs,b_p,b_b,b_dr",PepperAdams,ANightInTunisia
344.81632653,403.330612244,solo_03_01,"s_p,b_b,b_dr",PepperAdams,ANightInTunisia
403.330612244,464.718367346,solo_03_02,"s_p,b_b,b_dr",PepperAdams,ANightInTunisia
464.718367346,481.436734693,intro,"bs,p,b,dr",PepperAdams,ANightInTunisia
481.436734693,558.7591836720001,theme_02_01,"tp,bs,p,b,dr",PepperAdams,ANightInTunisia
558.7591836720001,564.8266666666667,silence,,PepperAdams,ANightInTunisia
0.0,0.522448979,silence,,PepperAdams,EarlyMorningMood
0.522448979,49.110204081,theme_01_01,"tp,b",PepperAdams,EarlyMorningMood
49.110204081,98.220408163,solo_01_01,"s_tp,b_p,b_b,b_dr",PepperAdams,EarlyMorningMood
98.220408163,146.285714285,solo_02_01,"s_bs,b_p,b_b,b_dr",PepperAdams,EarlyMorningMood
146.285714285,194.612244897,solo_02_02,"s_bs,b_p,b_b,b_dr",PepperAdams,EarlyMorningMood
194.612244897,242.67755102,solo_03_01,"s_fl,b_p,b_b,b_dr",PepperAdams,EarlyMorningMood
242.67755102,290.742857142,solo_03_02,"s_fl,b_p,b_b,b_dr",PepperAdams,EarlyMorningMood
290.742857142,339.069387755,solo_04_01,"s_p,b_b,b_dr",PepperAdams,EarlyMorningMood
339.069387755,387.657142857,solo_04_02,"s_p,b_b,b_dr",PepperAdams,EarlyMorningMood
387.657142857,438.334693877,solo_05_01,s_b,PepperAdams,EarlyMorningMood
438.334693877,487.706122448,solo_05_02,s_b,PepperAdams,EarlyMorningMood
487.706122448,537.861224488,theme_02_01,"tp,p,b,dr",PepperAdams,EarlyMorningMood
537.861224488,541.9333333333333,silence,,PepperAdams,EarlyMorningMood
0.0,0.326530612,silence,,PepperAdams,HowHighTheMoon
0.326530612,34.546938775,theme_01_01,"tp,fl,bs,p,b,dr",PepperAdams,HowHighTheMoon
34.546938775,67.787755102,theme_01_02,"tp,fl,bs,p,b,dr",PepperAdams,HowHighTheMoon
67.787755102,100.963265306,solo_01_01,"s_bs,b_p,b_b,b_dr",PepperAdams,HowHighTheMoon
100.963265306,134.204081632,solo_02_01,"s_fl,b_p,b_b,b_dr",PepperAdams,HowHighTheMoon
134.204081632,167.444897959,solo_03_01,"s_p,b_b,b_dr",PepperAdams,HowHighTheMoon
167.444897959,200.881632653,solo_04_01,"s_tp,b_fl,b_bs,b_p,b_b,b_dr",PepperAdams,HowHighTheMoon
200.881632653,212.440816326,outro,"tp,fl,bs,p,b,dr",PepperAdams,HowHighTheMoon
212.440816326,216.9333333333333,silence,,PepperAdams,HowHighTheMoon
0.0,1.114557823,silence,,PepperAdams,JustOneOfThoseThings
1.114557823,20.43356009,intro,"tp,bs,p,b,dr",PepperAdams,JustOneOfThoseThings
20.43356009,70.217142857,theme_01_01,"tp,bs,p,b,dr",PepperAdams,JustOneOfThoseThings
70.217142857,119.489886621,solo_01_01,"s_bs,b_p,b_b,b_dr",PepperAdams,JustOneOfThoseThings
119.489886621,168.112471655,solo_01_02,"s_bs,b_p,b_b,b_dr",PepperAdams,JustOneOfThoseThings
168.112471655,216.595736961,solo_02_01,"s_tp,b_b,b_dr",PepperAdams,JustOneOfThoseThings
216.595736961,264.428843537,solo_02_01,"s_tp,b_p,b_b,b_dr",PepperAdams,JustOneOfThoseThings
264.428843537,311.936870748,solo_03_01,"s_p,b_b,b_dr",PepperAdams,JustOneOfThoseThings
311.936870748,359.909297052,solo_04_01,"s_tp,s_bs,s_dr,b_p,b_b",PepperAdams,JustOneOfThoseThings
359.909297052,408.160362811,theme_02_01,"tp,bs,p,b,dr",PepperAdams,JustOneOfThoseThings
408.160362811,434.63111111,outro,"tp,bs,p,b,dr",PepperAdams,JustOneOfThoseThings
434.63111111,438.26666666666665,silence,,PepperAdams,JustOneOfThoseThings
0.0,0.391836734,silence,,PepperAdams,You'dBeSoNiceToComeHomeTo
0.391836734,45.583673469,theme_01_01,"tp,p,b,dr",PepperAdams,You'dBeSoNiceToComeHomeTo
45.583673469,89.665306122,theme_01_02,"tp,p,b,dr",PepperAdams,You'dBeSoNiceToComeHomeTo
89.665306122,133.159183673,solo_01_01,"s_fl,b_p,b_b,b_dr",PepperAdams,You'dBeSoNiceToComeHomeTo
133.159183673,176.587755102,solo_02_01,"s_bs,b_p,b_b,b_dr",PepperAdams,You'dBeSoNiceToComeHomeTo
176.587755102,220.146938775,solo_03_01,"s_tp,b_p,b_b,b_dr",PepperAdams,You'dBeSoNiceToComeHomeTo
220.146938775,268.408163264,theme_02_01,"tp,p,b,dr",PepperAdams,You'dBeSoNiceToComeHomeTo
268.408163264,273.2266666666667,silence,,PepperAdams,You'dBeSoNiceToComeHomeTo
0.0,0.325079365,silence,,PhilWoods,BeMyLove
0.325079365,9.380861678,intro,"p,b,dr",PhilWoods,BeMyLove
9.380861678,49.412063492,theme_01_01,"as,p,b,dr",PhilWoods,BeMyLove
49.412063492,88.050068027,solo_01_01,"s_as,b_p,b_b,b_dr",PhilWoods,BeMyLove
88.050068027,128.406349206,solo_01_02,"s_as,b_p,b_b,b_dr",PhilWoods,BeMyLove
128.406349206,168.669750566,solo_01_03,"s_as,b_p,b_b,b_dr",PhilWoods,BeMyLove
168.669750566,207.911473922,solo_02_01,"s_p,b_b,b_dr",PhilWoods,BeMyLove
207.911473922,246.503038548,solo_02_02,"s_p,b_b,b_dr",PhilWoods,BeMyLove
246.503038548,286.209160997,solo_03_01,"s_as,s_dr,b_p,b_b",PhilWoods,BeMyLove
286.209160997,333.624308389,theme_02_01,"as,p,b,dr",PhilWoods,BeMyLove
333.624308389,337.3466666666667,silence,,PhilWoods,BeMyLove
0.0,0.326530612,silence,,PhilWoods,CottonTail
0.326530612,8.228571428,intro,"p,b,dr",PhilWoods,CottonTail
8.228571428,39.314285714,theme_01_01,"ts,as,g,p,b,dr",PhilWoods,CottonTail
39.314285714,71.314285714,solo_01_01,"s_ts,b_g,b_p,b_b,b_dr",PhilWoods,CottonTail
71.314285714,103.575510204,solo_02_01,"s_as,b_g,b_p,b_b,b_dr",PhilWoods,CottonTail
103.575510204,134.465306122,solo_03_01,"s_ts,b_g,b_p,b_b,b_dr",PhilWoods,CottonTail
134.465306122,166.334693877,solo_04_01,"s_as,b_g,b_p,b_b,b_dr",PhilWoods,CottonTail
166.334693877,197.61632653,solo_05_01,"s_p,b_g,b_b,b_dr",PhilWoods,CottonTail
197.61632653,228.440816326,theme_02_01,"ts,as,g,p,b,dr",PhilWoods,CottonTail
228.440816326,263.37959183600003,theme_02_02,"ts,as,g,p,b,dr",PhilWoods,CottonTail
263.37959183600003,267.93333333333334,silence,,PhilWoods,CottonTail
0.0,0.326530612,silence,,PhilWoods,CrazyRhythm
0.326530612,32.881632653,theme_01_01,"ts,as,g,p,b,dr",PhilWoods,CrazyRhythm
32.881632653,64.55510204,solo_01_01,"s_as,b_g,b_p,b_b,b_dr",PhilWoods,CrazyRhythm
64.55510204,97.208163265,solo_02_01,"s_ts,b_g,b_p,b_b,b_dr",PhilWoods,CrazyRhythm
97.208163265,129.469387755,solo_03_01,"s_as,b_g,b_p,b_b,b_dr",PhilWoods,CrazyRhythm
129.469387755,161.763265306,solo_04_01,"s_ts,b_g,b_p,b_b,b_dr",PhilWoods,CrazyRhythm
161.763265306,194.187755102,solo_05_01,"s_p,b_g,b_b,b_dr",PhilWoods,CrazyRhythm
194.187755102,202.514285714,theme_02_01,"ts,as,g,p,b,dr",PhilWoods,CrazyRhythm
202.514285714,206.42666666666668,silence,,PhilWoods,CrazyRhythm
0.0,0.391836734,silence,,PhilWoods,HoneysuckleRose
0.391836734,32.979591836,theme_01_01,"ts,as,g,p,b,dr",PhilWoods,HoneysuckleRose
32.979591836,65.436734693,solo_01_01,"s_ts1,b_g,b_p,bb_dr",PhilWoods,HoneysuckleRose
65.436734693,98.220408163,solo_02_01,"s_as1,b_g,b_p,b_dr",PhilWoods,HoneysuckleRose
98.220408163,130.285714285,solo_03_01,"s_as2,b_g,b_p,b_b,b_dr",PhilWoods,HoneysuckleRose
130.285714285,162.253061224,solo_04_01,"s_ts2,b_g,b_p,b_b,b_dr",PhilWoods,HoneysuckleRose
162.253061224,194.93877551,solo_05_01,"s_ts1,s_ts2,s_as1,s_as2,b_g,b_p,b_b,b_dr",PhilWoods,HoneysuckleRose
194.93877551,229.159183673,theme_02_01,"ts,as,g,p,b,dr",PhilWoods,HoneysuckleRose
229.159183673,234.22666666666663,silence,,PhilWoods,HoneysuckleRose
0.0,0.232199546,silence,,PhilWoods,OnASlowBoatToChina
0.232199546,8.057324263,intro,"p,b,dr",PhilWoods,OnASlowBoatToChina
8.057324263,39.845442176,theme_01_01,"as,p,b,dr",PhilWoods,OnASlowBoatToChina
39.845442176,71.444897959,solo_01_01,"s_as,b_p,b_b,b_dr",PhilWoods,OnASlowBoatToChina
71.444897959,102.922448979,solo_01_02,"s_as,b_p,b_b,b_dr",PhilWoods,OnASlowBoatToChina
102.922448979,134.530612244,solo_01_03,"s_as,b_p,b_b,b_dr",PhilWoods,OnASlowBoatToChina
134.530612244,166.4,solo_01_04,"s_as,b_p,b_b,b_dr",PhilWoods,OnASlowBoatToChina
166.4,197.746938775,solo_02_01,"s_p,b_b,b_dr",PhilWoods,OnASlowBoatToChina
197.746938775,229.485714285,solo_02_02,"s_p,b_b,b_dr",PhilWoods,OnASlowBoatToChina
